353,The Clam Shack,Greek,medium,Williamsburg,6:54,20:47,2.8,1
354,Mama Mia's Pizzeria,Mediterranean,medium,Harlem,10:29,22:48,1.9,0
355,The Seafood Sextet,Korean,medium,Long Island City,7:02,20:28,1.2,0
356,The Sandwich Shop,Greek,expensive,Upper East Side,10:20,21:29,4.5,0
357,The Seafood Octodecet,Japanese,expensive,Bushwick,10:53,20:37,1.4,1
358,The Seafood Novemdecet,Italian,expensive,Upper East Side,8:20,21:42,3,0
359,The Kebab Kitchen,French,cheap,Sunset Park,9:52,19:14,3.4,0
360,The Seafood Octodecet,Italian,cheap,Long Island City,7:07,18:13,4.8,1
361,The BBQ Joint,French,expensive,Bushwick,9:57,19:20,4.5,0
362,The Lobster Roll,Indian,medium,Upper East Side,9:35,19:20,3.6,1
363,The Seafood Quintet,Chinese,expensive,Sunset Park,6:20,17:46,1.3,0
364,Taco Time,Chinese,medium,Harlem,11:26,17:53,4.7,1
365,The Ice Cream Parlor,Italian,medium,Sunset Park,10:33,19:32,4.6,1
366,The Crab Corner,Mediterranean,cheap,Park Slope,8:30,22:26,2,0
367,The BBQ Joint,Chinese,expensive,Harlem,10:05,19:44,2.1,1
368,The Diner,Indian,expensive,Park Slope,10:13,23:12,3.8,0
369,The Seafood Unvigintet,Japanese,cheap,Upper East Side,11:45,23:24,5,1
370,The Fish Fry,Indian,expensive,Upper East Side,8:41,17:25,3.9,0
371,The Kebab Kitchen,French,cheap,Harlem,6:28,21:57,1.3,0
372,The Fish Fry,Chinese,cheap,Park Slope,7:01,19:46,2.2,0
373,The Hot Dog Stand,Mediterranean,medium,Park Slope,6:11,23:15,2.5,1
374,The Seafood Quattuorvigintet,Korean,cheap,Williamsburg,11:17,20:53,4.2,0
375,Pizza Palace,Chinese,expensive,Sunset Park,11:25,18:54,2.4,0
376,The Shrimp Shack,French,expensive,Williamsburg,10:14,20:52,4.8,0
377,The Seafood Sexvigintet,Indian,expensive,Long Island City,9:50,19:43,3.9,0
378,The Falafel House,Japanese,medium,Park Slope,8:56,18:05,3.1,1
379,The Fish Market,French,expensive,Park Slope,7:53,20:58,1.7,0
380,The Diner,Italian,cheap,Inwood,10:19,22:34,1.7,0
381,The Seafood Trigintet,Korean,medium,Harlem,10:05,19:57,2.8,1
382,The Kebab Kitchen,Indian,cheap,Long Island City,11:50,20:40,1.4,1
383,The Seafood Septet,Greek,cheap,Inwood,8:12,20:53,2.4,0
384,The Lobster Lounge,Chinese,expensive,Bushwick,8:52,19:28,1.5,1
385,The Falafel House,Mexican,expensive,Astoria,10:58,17:23,2.7,1
386,The Tapas Tavern,Indian,cheap,Park Slope,6:31,20:46,3,0
387,The Seafood Septendecet,Indian,medium,Sunset Park,9:23,21:13,4.1,1
388,The Cozy Cafe,Mexican,medium,Astoria,8:28,18:30,2.2,1
389,Taco Time,Mexican,cheap,Bushwick,10:24,21:40,1.8,0
390,Crispy Chicken Co.,Mediterranean,cheap,Inwood,11:38,20:57,3,0
391,The Dim Sum Spot,Korean,expensive,Park Slope,7:42,22:39,5,0
392,The Seafood Undecet,Mediterranean,expensive,Harlem,8:31,17:20,1.4,1
393,The Seafood Quattuordecet,Chinese,medium,Upper East Side,7:39,19:51,3.6,1
394,The Seafood Tower,Indian,expensive,Astoria,9:51,22:07,3.1,0
395,The Seafood Tredecet,Japanese,expensive,Park Slope,6:34,20:00,3.8,1
396,The Juice Bar,Korean,medium,Inwood,11:35,17:43,4.4,1
397,The Donut Den,Thai,cheap,Greenwich Village,6:37,20:23,4.8,0
398,The Kebab Kitchen,Chinese,expensive,Upper East Side,9:49,23:17,2.6,1
399,The Clam Shack,Mexican,medium,Astoria,11:09,21:27,1.1,0
400,The Bistro,Indian,cheap,Long Island City,8:22,20:16,4.1,1
401,The Seafood Tower,Italian,cheap,Sunset Park,11:12,19:38,3.7,0
402,Burger Bonanza,Indian,expensive,Greenwich Village,6:28,21:03,2.4,0
403,Wing World,Indian,cheap,Park Slope,6:34,18:09,2.4,0
404,The Seafood Octodecet,Greek,expensive,Inwood,11:03,19:59,4.9,1
405,The Seafood Octet,Chinese,medium,Greenwich Village,9:57,17:32,3.8,1
406,The Smoothie Shack,Italian,cheap,Sunset Park,6:01,23:52,3.3,0
407,The Seafood Octovigintet,Japanese,cheap,Harlem,9:21,22:38,4.1,0
408,The Seafood Septet,French,cheap,Park Slope,8:42,21:18,2,1
409,Brews & Bites,Korean,expensive,Bushwick,11:59,22:07,1.1,0
410,The Curry House,Thai,expensive,Astoria,6:54,22:35,5,0
411,The Seafood Sexdecet,Mexican,expensive,Williamsburg,10:11,20:34,4.9,1
412,The Sweet Tooth,Thai,cheap,Upper East Side,6:35,20:18,1.9,1
413,The Pho Place,Italian,expensive,Astoria,7:23,22:20,4.2,0
414,The Seafood Buffet,Chinese,expensive,Inwood,7:17,22:54,3.6,1
415,The Seafood Sampler,Korean,medium,Upper East Side,6:45,22:13,4.9,0
416,The Fish Fry,Mexican,cheap,Inwood,9:09,19:43,2.2,1
417,Pizza Palace,Greek,medium,Williamsburg,6:48,19:11,2.4,0
418,The Spice Hut,Thai,medium,Bushwick,10:55,17:33,2.8,0
419,The Cozy Cafe,Indian,expensive,Sunset Park,9:35,22:29,3.7,1
420,The Pho Place,Thai,cheap,Inwood,11:03,18:52,5,1
421,The Diner,Thai,cheap,Long Island City,7:19,23:38,3.2,0
422,The Seafood Sampler,Greek,medium,Harlem,7:48,22:22,1.4,0
423,The Cheesy Grill,Korean,medium,Long Island City,6:12,22:04,4.2,1
424,Crispy Chicken Co.,French,expensive,Bushwick,10:43,22:02,3.3,1
425,The Breakfast Club,French,medium,Inwood,6:53,20:31,2.3,1
426,The BBQ Joint,Greek,expensive,Park Slope,8:41,21:24,1.7,1
427,The Tapas Tavern,Mexican,expensive,Sunset Park,10:35,18:41,4.3,0
428,The Curry House,Indian,medium,Sunset Park,7:16,20:44,2,0
429,The Tapas Tavern,Italian,medium,Harlem,11:01,22:32,2.6,0
430,The Pho Place,French,medium,Park Slope,11:47,22:07,1.4,1
431,The Seafood Trevigintet,Korean,medium,Inwood,11:46,21:57,2.5,0
432,The Seafood Sextet,Mediterranean,cheap,Greenwich Village,7:13,22:46,3.8,0
433,The Juice Bar,Mexican,medium,Sunset Park,11:29,22:34,3.9,1
434,The Cozy Cafe,Korean,expensive,Astoria,9:18,23:38,4.4,1
435,The Pasta Place,Thai,expensive,Upper East Side,7:02,21:16,1.6,0
436,Noodle Nook,Chinese,medium,Inwood,10:17,21:51,3.1,0
437,The Seafood Quinquavigintet,Italian,cheap,Long Island City,10:35,17:01,1.8,0
438,The Seafood Quattuordecet,Greek,medium,Sunset Park,7:00,21:18,1.8,0
439,Wing World,Thai,expensive,Greenwich Village,8:25,17:33,1.8,0
440,Noodle Nook,Greek,cheap,Inwood,10:53,23:41,3.8,0
441,The Seafood Septet,Thai,medium,Astoria,7:45,22:54,4.9,0
442,The Pita Pit,Italian,cheap,Long Island City,7:53,17:18,3.4,0
443,The Seafood Quintet,Chinese,cheap,Harlem,7:23,22:22,4.7,1
444,The Seafood Shack,Chinese,cheap,Astoria,11:42,18:16,4.8,1
445,The Seafood Octovigintet,Chinese,cheap,Williamsburg,9:15,19:32,1.6,0
446,The Burrito Bowl,Korean,medium,Astoria,8:50,18:36,1.6,0
447,The Seafood Septenvigintet,Mediterranean,medium,Upper East Side,10:53,17:16,3.9,0
448,The Ice Cream Parlor,French,cheap,Greenwich Village,7:23,21:27,4,0
449,The Seafood Septet,Mexican,expensive,Greenwich Village,6:00,18:56,4.9,1
450,The Seafood Trevigintet,Thai,medium,Upper East Side,7:46,21:30,4.4,1
451,The Tapas Tavern,Korean,medium,Williamsburg,9:26,20:00,1.3,0
452,The Seafood Quartet,Indian,expensive,Park Slope,7:39,21:58,2.7,1
453,The Seafood Undecet,Japanese,expensive,Park Slope,11:32,20:16,4.5,0
454,The Seafood Septendecet,Mediterranean,cheap,Harlem,6:18,20:50,4.7,0
455,The Clam Shack,French,expensive,Sunset Park,8:28,21:12,4.3,0
456,The Seafood Quartet,Chinese,expensive,Bushwick,6:33,21:09,4.9,1
457,The Seafood Septendecet,Chinese,medium,Bushwick,9:50,23:45,5,1
458,The BBQ Joint,Chinese,cheap,Upper East Side,7:54,22:02,1.1,0
459,The Seafood Duovigintet,Mediterranean,medium,Park Slope,11:32,22:57,4.1,0
460,The Seafood Undecet,Greek,expensive,Greenwich Village,9:12,19:09,3.4,1
461,The Curry House,Italian,expensive,Williamsburg,7:34,20:04,1.5,1
462,The Crepe Cafe,Indian,expensive,Sunset Park,6:48,20:35,2.4,1
463,The Seafood Quartet,Mediterranean,expensive,Harlem,6:16,21:53,4,0
464,The Seafood Quintet,Indian,cheap,Astoria,7:25,22:57,3.7,0
465,The Cozy Cafe,French,medium,Sunset Park,11:34,18:33,2.7,0
466,The Breakfast Club,Italian,cheap,Inwood,7:23,18:46,1.6,0
467,Taco Time,Korean,expensive,Park Slope,9:16,23:19,4.4,1
468,The Bistro,Greek,expensive,Bushwick,11:07,18:17,4.8,1
469,The Seafood Novemdecet,Greek,cheap,Bushwick,7:56,19:10,1.8,0
470,The Seafood Duovigintet,Mexican,expensive,Upper East Side,9:56,17:06,4,0
471,The Gyro Grill,Korean,medium,Inwood,7:48,19:34,4.3,1
472,The Seafood Septenvigintet,Italian,expensive,Upper East Side,8:57,21:57,4.2,0
473,The Seafood Sexvigintet,Greek,cheap,Bushwick,7:06,19:17,1.8,1
474,The Dim Sum Spot,Thai,cheap,Upper East Side,9:58,19:21,1.8,0
475,Burger Bonanza,French,medium,Park Slope,8:10,20:27,1.4,0
476,The Bagel Bakery,Japanese,expensive,Harlem,9:20,17:49,1.8,0
477,The Sweet Tooth,Chinese,medium,Sunset Park,7:15,23:54,3.7,0
478,The Cozy Cafe,Chinese,medium,Inwood,10:30,18:48,2.3,0
479,The Kebab Kitchen,Japanese,expensive,Greenwich Village,10:13,22:34,1.1,1
480,The Seafood Duovigintet,Italian,cheap,Long Island City,7:06,23:00,1.2,0
481,The Seafood Boil,Thai,expensive,Upper East Side,9:58,22:23,4.7,0
482,Seafood Sensations,Chinese,expensive,Greenwich Village,9:19,20:23,2.3,1
483,The Seafood Quintet,French,medium,Inwood,8:25,20:08,4.6,1
484,The Sushi Bar,Greek,cheap,Inwood,10:32,23:25,2.3,1
485,The Seafood Tower,Indian,expensive,Greenwich Village,11:54,23:34,1.2,1
486,The Smoothie Shack,Thai,medium,Williamsburg,8:58,21:52,4.1,1
487,The Spice Hut,Korean,expensive,Park Slope,10:13,23:54,3.4,0
488,The Pho Place,Mexican,expensive,Astoria,8:45,21:29,2.7,1
489,The Seafood Novemvigintet,Korean,medium,Upper East Side,9:34,23:42,1,0
490,The Pho Place,Chinese,medium,Astoria,8:45,20:34,1.2,1
491,The Sushi Bar,Korean,cheap,Astoria,11:34,17:51,1.6,1
492,The Seafood Septenvigintet,Mediterranean,medium,Williamsburg,6:54,18:49,2.3,0
493,The Seafood Grill,Chinese,medium,Astoria,7:41,19:14,3.1,0
494,The Fish Market,Japanese,medium,Williamsburg,11:42,18:57,3.9,1
495,The Seafood Nonet,Mexican,cheap,Harlem,6:42,21:03,1.2,1
496,The Lobster Lounge,Chinese,cheap,Bushwick,10:44,21:21,3.9,1
497,Seafood Sensations,Chinese,cheap,Bushwick,6:06,19:40,4.9,0
498,The Spice Hut,Italian,medium,Astoria,7:10,21:15,3.6,1
499,The Seafood Sexdecet,Greek,expensive,Williamsburg,9:49,21:20,3.8,1
500,Wing World,Italian,expensive,Sunset Park,9:24,20:36,2.7,0
501,Noodle Nook,Chinese,expensive,Greenwich Village,11:55,20:52,2.7,1
502,The Seafood Undecet,Chinese,cheap,Williamsburg,6:20,22:06,3.6,0
503,The Lobster Lounge,Indian,medium,Harlem,6:19,19:05,1.5,1
504,The Seafood Quindecet,Italian,expensive,Harlem,8:30,19:55,2.3,1
505,The Seafood Trevigintet,French,medium,Long Island City,10:58,23:17,2.8,0
506,Tasty Tacos,Greek,expensive,Upper East Side,9:48,19:46,1.3,1
507,The Kebab Kitchen,Japanese,expensive,Harlem,6:59,17:53,4.2,0
508,The Sandwich Shop,French,expensive,Greenwich Village,11:44,23:33,3.3,1
509,The Seafood Spread,Thai,medium,Park Slope,10:15,19:04,4.9,0
510,The Lobster Lounge,Greek,medium,Upper East Side,8:08,19:14,4.5,1
511,The Wok Stop,Mediterranean,expensive,Park Slope,8:27,21:42,4.1,1
512,The Seafood Octovigintet,Korean,expensive,Astoria,6:31,17:52,4.5,0
513,Burger Bonanza,Chinese,cheap,Park Slope,9:37,17:07,4.5,1
514,The Seafood Trigintet,Italian,expensive,Long Island City,6:59,20:23,2.8,0
515,The Seafood Novemdecet,Indian,expensive,Sunset Park,6:01,21:13,1.4,1
516,The Seafood Septendecet,Thai,expensive,Harlem,9:01,21:06,2.6,0
517,The Kebab Kitchen,Mexican,cheap,Bushwick,11:02,19:39,4.3,0
518,The Seafood Septet,Chinese,cheap,Harlem,7:16,22:37,2.1,1
519,The Seafood Grill,French,cheap,Inwood,7:05,23:58,2.1,1
520,The Oyster Bar,Indian,cheap,Bushwick,8:18,20:17,2.2,1
521,Mama Mia's Pizzeria,Japanese,medium,Harlem,10:52,21:03,3.2,0
522,The Seafood Sextet,Italian,medium,Park Slope,6:27,18:37,4.9,0
523,The Seafood Sextet,Chinese,medium,Inwood,11:15,20:49,1.4,1
524,The Salad Spot,Mexican,cheap,Williamsburg,6:50,22:08,1.6,0
525,Noodle Nook,Indian,expensive,Inwood,8:22,23:32,1.6,1
526,The Hot Dog Stand,French,cheap,Long Island City,6:42,21:54,2.2,0
527,The Seafood Quattuordecet,Indian,medium,Upper East Side,9:51,22:30,4.5,1
528,The Veggie Patch,Italian,medium,Park Slope,8:03,17:20,4.5,0
529,The Seafood Quindecet,French,cheap,Bushwick,11:47,18:21,2.7,1
530,The Seafood Unvigintet,Italian,medium,Astoria,6:14,23:57,3.5,1
531,The Lobster Roll,Mexican,cheap,Harlem,10:31,19:06,4.2,1
532,The Seafood Nonet,Chinese,medium,Inwood,9:57,17:23,2.7,0
533,The Coffee Corner,Greek,medium,Sunset Park,10:13,21:42,1,0
534,The Seafood Grill,Mediterranean,cheap,Williamsburg,9:30,19:00,4.5,1
535,Mama Mia's Pizzeria,Thai,medium,Williamsburg,9:30,19:20,2.9,1
536,The Seafood Tredecet,Italian,medium,Inwood,11:40,18:46,1.5,0
537,The Cheesy Grill,Thai,expensive,Park Slope,7:57,18:15,3.4,1
538,The Lobster Lounge,Indian,expensive,Greenwich Village,9:38,18:05,4.2,0
539,The BBQ Joint,Mexican,medium,Upper East Side,8:50,18:21,4.3,0
540,The Seafood Sampler,Indian,cheap,Park Slope,7:28,19:43,4.4,0
541,The Seafood Sampler,Greek,cheap,Astoria,8:03,23:49,1.8,0
542,The Seafood Nonet,Chinese,medium,Inwood,9:20,23:54,4.8,1
543,The Spice Hut,Japanese,expensive,Williamsburg,7:34,20:07,2.1,1
544,The Seafood Feast,Chinese,cheap,Sunset Park,10:00,23:14,3.4,1
545,The Seafood Undecet,French,medium,Sunset Park,11:27,17:39,4.4,1
546,The Seafood Octet,Mediterranean,medium,Greenwich Village,11:05,18:32,4.8,1
547,Seafood Sensations,Japanese,medium,Inwood,8:09,20:30,4.4,0
548,The Seafood Unvigintet,Mediterranean,cheap,Sunset Park,9:51,17:05,1.5,0
549,The Seafood Septendecet,Chinese,medium,Greenwich Village,10:08,21:25,1.6,1
550,The Seafood Duodecet,Korean,medium,Park Slope,7:50,17:28,1.7,0
551,Taco Time,French,medium,Inwood,8:02,18:59,4.4,0
552,The Cheesy Grill,Indian,cheap,Harlem,7:38,21:32,1.5,0
553,The Seafood Duovigintet,Mediterranean,medium,Inwood,6:20,23:52,4.8,1
554,The Sushi Bar,French,expensive,Inwood,6:58,20:29,2.7,1
555,The Seafood Quinquavigintet,French,medium,Williamsburg,8:54,21:20,3.9,1
556,The Veggie Patch,French,cheap,Inwood,11:58,20:42,4.8,1
557,The Seafood Trigintet,French,cheap,Bushwick,10:24,17:57,1.5,1
558,The Seafood Quartet,Mexican,medium,Harlem,10:36,18:55,2.6,0
559,The Sushi Bar,Korean,cheap,Astoria,9:43,23:39,1.7,1
560,The Smoothie Shack,Chinese,cheap,Williamsburg,7:55,21:14,4.3,0
561,The Seafood Unvigintet,Thai,medium,Harlem,10:35,19:19,2.5,1
562,The Ice Cream Parlor,Italian,medium,Inwood,6:36,19:14,3.3,1
563,The Seafood Nonet,Thai,medium,Long Island City,7:35,22:34,4.7,1
564,The Seafood Octet,Japanese,medium,Bushwick,6:30,17:29,4.6,0
565,The Seafood Sampler,Mediterranean,medium,Astoria,9:11,19:50,4.5,0
566,The Seafood Octovigintet,Thai,expensive,Harlem,10:35,21:27,1.1,1
567,The Seafood Quattuordecet,Chinese,medium,Astoria,8:34,23:44,2.3,0
568,The Seafood Nonet,Japanese,expensive,Bushwick,8:24,19:14,4.8,1
569,The Seafood Quinquavigintet,Chinese,cheap,Williamsburg,7:53,22:43,1.8,0
570,The Seafood Duodecet,Mediterranean,medium,Harlem,10:29,20:48,4.9,0
571,The Hot Dog Stand,Korean,cheap,Sunset Park,9:13,23:11,1.9,0
572,The Seafood Septenvigintet,Japanese,expensive,Astoria,10:11,17:57,2.1,1
573,The Seafood Quattuordecet,Mediterranean,cheap,Sunset Park,10:59,17:37,2,0
574,The Bistro,Chinese,cheap,Astoria,11:56,21:30,3.6,0
575,The Spice Hut,Japanese,cheap,Astoria,9:14,22:15,4,1
576,Crispy Chicken Co.,Chinese,medium,Astoria,10:41,22:10,3.8,0
577,The Burrito Bowl,Indian,cheap,Long Island City,10:06,18:18,4,1
578,The Donut Den,Greek,medium,Greenwich Village,11:26,22:40,4.4,0
579,The Lobster Roll,Japanese,cheap,Astoria,9:26,18:34,2.4,1
580,The Seafood Sexvigintet,Greek,expensive,Greenwich Village,11:18,21:13,2.7,0
581,Taco Time,Thai,medium,Sunset Park,10:17,17:51,1.7,0
582,The Spice Hut,Greek,medium,Bushwick,11:31,21:35,4.2,1
583,The Seafood Undecet,Mediterranean,cheap,Williamsburg,11:48,22:40,4.2,0
584,The Falafel House,Thai,expensive,Upper East Side,10:03,19:50,3.1,1
585,Sizzling Sushi,Greek,expensive,Williamsburg,11:52,20:55,4,0
586,The Seafood Quinquavigintet,Thai,expensive,Park Slope,11:29,18:55,2,1
587,The Seafood Sampler,Italian,expensive,Harlem,9:43,19:07,1.7,1
588,The Coffee Corner,Greek,expensive,Williamsburg,10:33,17:40,2.8,1
589,The Lobster Roll,Chinese,medium,Park Slope,6:39,20:22,4.8,0
590,The Seafood Duet,Greek,medium,Long Island City,11:23,17:04,2.1,1
591,The Ice Cream Parlor,Chinese,cheap,Williamsburg,9:07,19:36,1.9,0
592,Tasty Tacos,Greek,cheap,Williamsburg,8:05,19:08,4.7,0
593,Brews & Bites,Thai,medium,Greenwich Village,8:29,20:11,1.1,0
594,The Cozy Cafe,Korean,medium,Park Slope,9:20,19:37,4.5,1
595,The Pasta Place,Chinese,medium,Upper East Side,6:33,18:58,3.8,1
596,The Pho Place,French,medium,Williamsburg,10:18,23:27,3.6,0
597,The Crab Corner,Indian,cheap,Sunset Park,7:38,20:51,3.8,0
598,The Seafood Tredecet,Italian,cheap,Inwood,9:24,18:24,3.6,0
599,The Cheesy Grill,Chinese,expensive,Astoria,7:04,21:07,4.9,1
600,The Gyro Grill,Indian,medium,Sunset Park,10:04,20:20,2.8,1
601,The Seafood Trigintet,Greek,cheap,Long Island City,9:07,21:56,2.8,1
602,The Bistro,Mediterranean,expensive,Long Island City,6:27,19:28,3,0
603,The Seafood Platter,Mexican,cheap,Inwood,7:46,22:02,4.1,1
604,The Seafood Quintet,Mexican,medium,Bushwick,7:31,21:14,2.2,1
605,The Ramen House,Indian,expensive,Williamsburg,6:02,23:46,3.4,1
606,Seafood Sensations,Greek,expensive,Harlem,10:57,20:06,1.2,1
607,The Seafood Sextet,Italian,medium,Long Island City,6:14,17:26,2.2,1
608,The Seafood Sexvigintet,Mediterranean,expensive,Greenwich Village,9:24,21:48,1.9,0
609,The Spice Hut,Mediterranean,expensive,Sunset Park,9:41,17:18,4.8,1
610,The Smoothie Shack,Thai,expensive,Bushwick,6:34,23:57,3.5,1
611,The Seafood Unvigintet,Japanese,cheap,Greenwich Village,11:06,23:40,3.1,0
612,The Juice Bar,Chinese,expensive,Sunset Park,6:23,18:32,1.8,0
613,The Bagel Bakery,Italian,cheap,Greenwich Village,7:29,20:42,4.9,0
614,The Seafood Unvigintet,Greek,expensive,Park Slope,9:43,21:28,2.2,0
615,The Seafood Octodecet,Greek,expensive,Harlem,9:35,19:46,1.8,0
616,The Seafood Nonet,Chinese,medium,Williamsburg,6:47,21:01,2.9,1
617,The Bagel Bakery,Japanese,cheap,Williamsburg,11:26,20:37,2.3,1
618,The Seafood Septenvigintet,Korean,medium,Sunset Park,9:24,19:36,3.5,0
619,Wing World,Thai,medium,Long Island City,7:28,20:31,1.1,1
620,The Seafood Nonet,Chinese,medium,Williamsburg,11:41,21:53,4.3,1
621,The Seafood Nonet,Mediterranean,cheap,Inwood,7:08,18:12,1.3,0
622,The Seafood Quindecet,Mediterranean,expensive,Astoria,11:53,19:20,2.9,0
623,The Seafood Boil,Korean,cheap,Harlem,7:28,20:08,3.3,1
624,The Seafood Novemdecet,Chinese,cheap,Greenwich Village,8:11,21:34,2.4,0
625,The Seafood Novemvigintet,Mexican,cheap,Upper East Side,9:28,17:06,2.7,1
626,The Seafood Septet,Thai,medium,Park Slope,9:18,20:19,1.4,1
627,Crispy Chicken Co.,Japanese,medium,Greenwich Village,11:50,22:52,1.4,1
628,The Gyro Grill,Chinese,cheap,Bushwick,10:12,19:52,3.8,0
629,The Seafood Octet,Italian,expensive,Williamsburg,8:39,20:27,3.8,0
630,The Hot Dog Stand,Italian,expensive,Williamsburg,8:48,18:06,3.7,0
631,The Seafood Sextet,Mediterranean,medium,Greenwich Village,8:05,23:54,1.5,1
632,The BBQ Joint,Italian,medium,Greenwich Village,9:54,19:24,3.8,1
633,The Pasta Place,Mediterranean,medium,Greenwich Village,7:53,22:27,1.9,1
634,The Seafood Shack,Indian,cheap,Williamsburg,6:37,17:37,4.3,0
635,The Seafood Boil,Japanese,medium,Astoria,7:33,18:23,3.8,0
636,The Seafood Novemvigintet,Italian,expensive,Astoria,10:57,21:38,1.8,1
637,The Coffee Corner,French,cheap,Long Island City,9:08,18:20,2.8,1
638,The Tapas Tavern,French,cheap,Bushwick,7:30,19:38,3,1
639,Sizzling Sushi,Greek,medium,Greenwich Village,7:50,23:52,4,0
640,The Seafood Trigintet,French,medium,Bushwick,7:55,22:09,4.8,1
641,The BBQ Joint,Mediterranean,cheap,Park Slope,7:43,19:55,2.2,0
642,The Seafood Novemvigintet,Mexican,expensive,Williamsburg,8:48,19:55,1.5,1
643,The Shrimp Shack,Japanese,expensive,Astoria,6:57,20:52,2.3,1
644,The Seafood Septet,Italian,medium,Greenwich Village,6:45,21:55,3.2,1
645,The Seafood Buffet,Greek,cheap,Harlem,7:46,19:00,3.8,0
646,The Seafood Tower,Italian,cheap,Park Slope,7:43,21:08,2.8,0
647,The Seafood Septet,Greek,expensive,Astoria,8:31,21:23,4.6,1
648,The Hot Dog Stand,Korean,medium,Sunset Park,10:25,18:55,2.9,1
649,The Seafood Sextet,Korean,expensive,Inwood,11:33,18:02,1.6,0
650,The Seafood Sexdecet,French,cheap,Sunset Park,7:41,21:59,4.9,1
651,The Seafood Platter,Italian,expensive,Astoria,9:37,17:41,3.8,0
652,The Seafood Feast,Mexican,cheap,Bushwick,8:17,22:12,1.1,1
653,Mama Mia's Pizzeria,Indian,cheap,Upper East Side,10:16,23:16,4.6,1
654,The Seafood Platter,French,expensive,Sunset Park,9:16,22:21,3.9,1
655,The Fish Market,Japanese,cheap,Park Slope,6:09,19:26,3.2,1
656,The Seafood Nonet,Greek,cheap,Greenwich Village,6:39,18:01,5,1
657,Burger Bonanza,Italian,medium,Astoria,10:46,19:59,4.9,1
658,The BBQ Joint,Indian,expensive,Greenwich Village,8:09,19:36,4.8,0
659,The Pita Pit,Mexican,cheap,Astoria,8:28,20:20,1.6,0
660,The Seafood Sampler,Greek,cheap,Harlem,11:27,22:31,4.6,1
661,The Seafood Quintet,Italian,medium,Sunset Park,11:25,17:10,1.3,1
662,The Gyro Grill,Italian,expensive,Sunset Park,9:15,21:30,2.2,0
663,The Seafood Septendecet,Greek,expensive,Inwood,11:14,17:49,3.8,1
664,The Hot Dog Stand,Korean,cheap,Long Island City,8:49,17:28,4.5,0
665,The Smoothie Shack,French,medium,Park Slope,6:13,23:52,2.2,0
666,The Seafood Feast,Italian,medium,Park Slope,6:10,20:54,1.3,0
667,BBQ Barn,Mexican,medium,Upper East Side,11:58,20:37,3.8,0
668,The Wok Stop,French,cheap,Bushwick,9:43,19:25,2.7,0
669,The Sushi Bar,Japanese,medium,Williamsburg,6:03,17:40,1.5,1
670,The Seafood Tredecet,Indian,expensive,Astoria,8:04,23:28,2.8,1
671,The Diner,French,medium,Williamsburg,6:47,23:44,2.1,1
672,The Seafood Sexdecet,Chinese,medium,Long Island City,9:25,20:58,1.7,1
673,The Seafood Duovigintet,Chinese,cheap,Williamsburg,7:13,20:29,1,1
674,The Seafood Sextet,Mexican,expensive,Astoria,10:13,18:23,4.5,1
675,The Seafood Quintet,Korean,expensive,Long Island City,11:21,20:08,2,1
676,The Dim Sum Spot,Korean,expensive,Harlem,11:45,22:43,2.6,0
677,The Seafood Quartet,Japanese,expensive,Harlem,6:45,20:50,1.2,0
678,The Breakfast Club,Greek,cheap,Inwood,9:12,20:42,3.2,1
679,The Seafood Quartet,Greek,medium,Astoria,9:08,20:44,2.4,1
680,The Breakfast Club,Korean,medium,Long Island City,8:00,19:58,1.1,0
681,The Seafood Sexvigintet,Chinese,expensive,Upper East Side,10:30,17:07,2.2,1
682,The Cozy Cafe,Korean,medium,Bushwick,11:14,18:19,2,0
683,The Breakfast Club,Italian,medium,Upper East Side,11:09,17:27,2.1,1
684,The Spice Hut,Korean,cheap,Inwood,9:16,21:29,2.4,0
685,The Burrito Bowl,Korean,medium,Bushwick,10:05,21:21,4.7,1
686,The Seafood Tredecet,Thai,medium,Harlem,6:29,20:45,2.8,1
687,The Seafood Quartet,Chinese,expensive,Park Slope,6:56,19:41,3.5,1
688,The Seafood Trigintet,Indian,cheap,Long Island City,11:05,19:48,3,1
689,The Fish Fry,French,expensive,Upper East Side,8:57,19:41,4.9,0
690,The Seafood Buffet,Japanese,medium,Astoria,8:33,19:16,2.8,0
691,The Seafood Feast,French,medium,Astoria,8:19,21:18,4.6,0
692,The Seafood Nonet,Korean,expensive,Bushwick,7:47,20:25,1.3,0
693,The Wok Stop,Mediterranean,medium,Bushwick,11:12,22:50,4.7,1
694,The Spice Hut,Korean,expensive,Long Island City,9:37,21:53,4.9,0
695,The Crab Corner,Mexican,medium,Astoria,6:40,22:03,4.4,1
696,The Smoothie Shack,Indian,cheap,Williamsburg,6:11,21:58,3.2,1
697,The Seafood Septet,Mediterranean,cheap,Long Island City,9:40,17:45,1.2,1
698,The Seafood Quindecet,Chinese,cheap,Long Island City,8:38,17:33,3.6,0
699,The Coffee Corner,Mediterranean,cheap,Harlem,11:24,19:42,2.4,0
700,The Clam Shack,Thai,expensive,Park Slope,8:54,18:00,1.7,0
701,The Sandwich Shop,Japanese,medium,Bushwick,7:10,19:44,2.7,1
702,The Seafood Nonet,Mexican,medium,Upper East Side,10:39,22:07,3.3,1
703,The Seafood Quattuorvigintet,Mexican,cheap,Harlem,11:57,19:41,2.7,1
704,The Seafood Platter,Mexican,medium,Long Island City,6:15,17:41,4,1
